Enzyme_Load,ALT_Albumin_Ratio,Bilirubin_Protein,Bili_AST_Interaction,Albumin_Protein_Ratio,Aspartate_Aminotransferase,AST_ALT_Ratio,Alkaline_Phosphotase_log,Aspartate_Aminotransferase_log,Alamine_Aminotransferase_log,Alkaline_Phosphotase,Alamine_Aminotransferase,Total_Bilirubin,Direct_Bilirubin_log
0.016556231542788385,-0.015498271747702987,0.007944548521966865,0.02372933880731827,0.022871309443959438,0.004928334624141288,-0.00012384858617715865,0.023653288363856686,0.0013665968244022273,0.016498189977031598,0.023653288363856686,0.016498189977031598,0.0011758351388560884,-0.013052635460925322
0.009473554411329401,0.05232016063252992,0.04515612172303527,0.013825219266675482,0.01866982563364858,0.008453309360750531,0.0011161048738261403,-0.007914981933884976,0.005392662863683519,0.02488098460761655,-0.016172684570359776,0.04345581476877827,0.017753738605629003,0.08108128380923375
0.04858915577308635,0.062442940997482835,-0.024325308429313835,0.02637835516405328,0.016226309120129904,0.016260246269502714,-0.009083234941997888,0.021078593196925666,0.016260246269502714,0.012182881809225362,0.021078593196925666,0.03424208987141178,0.02028704928637318,-0.04016494091739405
-0.03768723264315419,-0.03781358840447451,-0.0004025972388063824,-0.032777686634757955,-0.030558439925321656,-0.004245510349247771,0.018314335743371348,0.000698956725510384,-0.004245510349247771,-0.020617740147665067,0.03561879826980688,-0.020617740147665067,-0.014771780718437615,-0.039396247899918316
-0.027935261181585493,-0.021478188879462998,0.001189507386388654,0.02665179086579969,-0.03061232338323276,-0.0058550382555768235,-0.023022510551230443,-0.028504078025262752,-0.0025889922451728586,-0.017570381961203096,-0.028504078025262752,-0.018975873199759977,-0.004039833008848274,-0.008874474721491494
0.038162701871827354,-0.018899351660414464,0.005972812560875828,0.020176452506384064,0.010998295517430005,0.008764973934064564,-0.001991699324763204,0.01230050533671495,0.0046320442304913665,-0.009734007653738188,0.018164114548636118,-0.02252428918904474,-0.011711951948811777,-0.011553314327399374
0.05421629920119978,0.056994484155870856,0.05268212699622216,0.02945720170810949,-0.02735175640869047,0.013275446730720359,0.012988532297472979,0.010514931697431144,0.013275446730720359,0.01404438080090068,0.021806848391635603,0.024769251534423362,0.02080465801005361,0.06597937974109362
-0.03142646469807626,-0.02468921190461038,-0.04253183225758243,-0.024731800005581613,-0.005486310818475453,-0.016541856304288907,0.005436038542130315,-0.02677900243770344,-0.016541856304288907,-0.011800678930661565,-0.02677900243770344,-0.011800678930661565,0.0058508530642353606,-0.04799080413579609
-0.021646584577519497,-0.014195175643102725,0.009381110928199854,-0.037690366729781336,-0.028888315587067122,-0.010331441782547267,0.012255529939197476,0.015982673991857016,0.00305742407413509,-0.009935450029852256,0.022248175942955764,-0.009935450029852256,-0.01725352163534022,-0.007984485005455693
-0.029770274606809033,-0.00289295454263765,-0.029499938101777444,-0.02822427024296111,0.0027746615912468743,0.010779050947950676,-0.0014461402962380055,-0.008427882079896247,0.010260255658037232,-0.00403090392045521,-0.013560676896130554,0.013350649313877312,-0.0029800044057624454,-0.028716129444015148
-0.034780707381399864,-0.03666491991672549,-0.02711521430716556,-0.02030207928895114,-0.026831880599196698,-0.009215798949852791,-0.021553038879699078,-0.01663263623281231,-0.009215798949852791,-0.02437863628571366,-0.01885672142514587,-0.02437863628571366,-0.0005842391704911031,-0.04944450486197283
-0.024123177941116555,0.05608232531203694,-0.020014578808640576,-0.025779961029211092,0.024154362723986546,-0.012456705156589906,0.01645080056603281,-0.013604197744733123,0.007340099956369404,0.0026778209834698074,-0.014573665123537674,-0.007932987456279234,0.005925363203249753,-0.04346101391389544
0.058914498269794335,-0.008519305698830621,0.054417053001198826,0.03321435797436791,0.011143840302430633,0.01612254603711964,-2.6465949341231313e-05,0.013535912732300131,0.01612254603711964,0.002562787796018285,0.022243569240998476,0.002562787796018285,0.018346737343104973,0.06957202687185328
